#2021-07-13 22:29:34.375;RpoN_42˚C-6min_RepMerge.bam;READ1
chrom	index	forward	reverse	value
ec2	1039756	1	0	1
ec2	1039781	1	0	1
ec2	1039856	0	1	1
ec2	1040012	0	1	1
ec2	1040013	1	0	1
ec2	1040512	1	0	1
ec2	1040579	1	0	1
ec2	1040611	0	1	1
ec2	1040628	0	1	1
ec2	1040678	1	0	1
ec2	1040712	1	0	1
ec2	1040923	1	0	1
ec2	1041096	0	1	1
ec2	1041120	0	1	1
ec2	1041334	1	0	1
ec2	1041354	0	1	1
ec2	1041368	0	1	1
ec2	1041504	1	0	1
ec2	1041561	0	1	1
ec2	1041866	1	0	1
ec2	1041882	0	1	1
ec2	1042047	1	0	1
ec2	1042086	0	1	1
ec2	1042103	1	0	1
ec2	1042105	1	0	1
ec2	1042248	1	0	1
ec2	1042431	1	0	1
ec2	1042434	0	1	1
ec2	1042440	0	1	1
ec2	1042459	1	0	1
ec2	1042512	1	0	1
ec2	1042753	1	0	1
ec2	1042786	1	0	1
ec2	1042865	1	0	1
ec2	1042989	1	0	1
ec2	1043011	1	0	1
ec2	1043197	0	1	1
ec2	1043210	1	0	1
ec2	1043368	0	1	1
ec2	1043588	1	0	1
ec2	1043641	0	1	1
ec2	1043841	0	1	1
ec2	1044009	1	0	1
ec2	1044126	1	0	1
ec2	1044193	1	0	1
ec2	1044230	0	1	1
ec2	1044396	0	1	1
ec2	1044425	1	0	1
ec2	1044471	1	0	1
ec2	1044490	1	0	1
ec2	1044564	1	0	1
ec2	1044690	0	1	1
ec2	1044734	0	1	1
ec2	1044811	0	1	1
ec2	1044876	2	0	2
ec2	1045110	1	0	1
ec2	1045174	1	0	1
ec2	1045437	0	1	1
ec2	1045469	1	0	1
ec2	1045610	1	0	1
ec2	1045964	1	0	1
ec2	1045976	1	0	1
ec2	1046056	0	1	1
ec2	1046079	1	0	1
ec2	1046083	1	0	1
ec2	1046193	0	2	2
ec2	1046267	0	1	1
ec2	1046309	0	1	1
ec2	1046390	0	1	1
ec2	1046484	1	0	1
ec2	1046827	0	1	1
ec2	1046936	1	0	1
ec2	1046942	1	0	1
ec2	1047246	1	0	1
ec2	1047305	1	0	1
ec2	1047327	0	1	1
ec2	1047533	1	0	1
ec2	1047560	0	1	1
ec2	1047565	1	0	1
ec2	1047631	1	0	1
ec2	1047782	0	1	1
ec2	1047784	1	0	1
ec2	1048200	1	0	1
ec2	1048205	1	0	1
ec2	1048309	1	0	1
ec2	1048343	0	1	1
ec2	1048384	0	1	1
ec2	1048499	0	1	1
ec2	1048739	1	0	1
ec2	1049181	0	1	1
ec2	1049192	0	1	1
ec2	1049219	1	0	1
ec2	1049222	1	0	1
ec2	1049243	0	1	1
ec2	1049269	0	1	1
ec2	1049378	0	1	1
ec2	1049447	0	1	1
ec2	1049509	0	1	1
ec2	1049514	1	0	1
ec2	1049524	0	1	1
ec2	1049580	1	0	1
ec2	1049659	1	0	1
ec2	1049745	0	1	1
ec2	1049817	0	1	1
ec2	1049823	0	1	1
ec2	1049948	0	1	1
ec2	1050079	0	1	1
ec2	1050225	1	0	1
ec2	1050333	1	0	1
ec2	1050405	1	0	1
ec2	1050666	0	1	1
ec2	1050673	1	0	1
ec2	1050844	1	0	1
ec2	1050848	0	1	1
ec2	1050852	0	1	1
ec2	1050859	0	1	1
ec2	1050991	0	1	1
ec2	1051036	0	1	1
ec2	1051090	1	0	1
ec2	1051105	1	0	1
ec2	1051116	1	0	1
ec2	1051131	0	1	1
ec2	1051132	0	1	1
ec2	1051134	1	0	1
ec2	1051246	0	1	1
ec2	1051334	1	0	1
ec2	1051360	0	1	1
ec2	1051478	0	1	1
ec2	1051545	0	1	1
ec2	1051563	1	0	1
ec2	1051581	0	1	1
ec2	1051669	2	0	2
ec2	1051681	0	1	1
ec2	1051816	0	1	1
ec2	1051817	0	1	1
ec2	1051840	1	0	1
ec2	1051865	1	0	1
ec2	1052095	1	0	1
ec2	1052109	1	0	1
ec2	1052232	1	0	1
ec2	1052332	0	1	1
ec2	1052376	0	1	1
ec2	1052442	1	0	1
ec2	1052445	1	0	1
ec2	1052458	1	0	1
ec2	1052468	0	1	1
ec2	1052479	0	1	1
ec2	1052576	1	0	1
ec2	1052607	0	1	1
ec2	1052700	0	1	1
ec2	1052704	1	0	1
ec2	1053104	1	0	1
ec2	1053128	1	0	1
ec2	1053130	0	1	1
ec2	1053363	0	1	1
ec2	1053385	1	0	1
ec2	1053399	1	0	1
ec2	1053451	0	1	1
ec2	1053454	0	1	1
ec2	1053455	0	1	1
ec2	1053504	0	1	1
ec2	1053551	0	1	1
ec2	1053582	2	0	2
ec2	1053969	0	1	1
ec2	1053986	1	0	1
ec2	1054066	0	1	1
ec2	1054179	1	0	1
ec2	1054181	0	1	1
ec2	1054215	1	0	1
ec2	1054255	1	0	1
ec2	1054343	1	0	1
ec2	1054346	1	0	1
ec2	1054365	1	0	1
ec2	1054366	2	0	2
ec2	1054367	0	1	1
ec2	1054369	0	1	1
ec2	1054393	0	2	2
ec2	1054394	0	1	1
ec2	1054407	1	0	1
ec2	1054408	0	1	1
ec2	1054512	1	0	1
ec2	1054576	1	0	1
ec2	1054582	0	1	1
ec2	1054598	1	0	1
ec2	1054666	0	1	1
ec2	1054673	0	1	1
ec2	1054846	1	0	1
ec2	1054871	0	1	1
ec2	1054898	0	1	1
ec2	1055293	0	1	1
ec2	1055529	0	1	1
ec2	1055777	1	0	1
ec2	1055930	1	0	1
ec2	1055971	1	0	1
ec2	1056185	1	0	1
ec2	1056294	0	1	1
ec2	1056374	1	0	1
ec2	1056468	0	1	1
ec2	1056574	0	1	1
ec2	1056681	0	1	1
ec2	1056745	1	0	1
ec2	1056781	0	1	1
ec2	1056859	1	0	1
ec2	1056876	1	0	1
ec2	1057023	1	0	1
ec2	1057043	1	0	1
ec2	1057050	0	1	1
ec2	1057247	1	0	1
ec2	1057551	0	1	1
ec2	1057651	1	0	1
ec2	1057729	1	0	1
ec2	1058050	0	1	1
ec2	1058171	1	0	1
ec2	1058256	0	1	1
ec2	1058304	1	0	1
ec2	1058348	1	0	1
ec2	1058375	0	1	1
ec2	1058675	1	0	1
ec2	1058724	0	1	1
ec2	1058756	0	1	1
ec2	1058931	0	1	1
ec2	1059066	1	0	1
ec2	1059138	2	0	2
ec2	1059158	0	1	1
ec2	1059333	0	1	1
ec2	1059374	1	0	1
ec2	1059397	0	1	1
ec2	1059459	1	0	1
ec2	1059532	1	0	1
ec2	1059541	1	0	1
ec2	1059638	0	1	1
ec2	1059695	1	0	1
ec2	1059715	0	1	1
ec2	1059722	1	0	1
ec2	1059725	0	1	1
ec2	1059760	0	1	1
ec2	1059852	0	1	1
ec2	1059957	1	0	1
ec2	1060118	1	0	1
ec2	1060265	1	0	1
ec2	1060276	1	0	1
ec2	1060454	0	1	1
ec2	1060615	0	1	1
ec2	1060732	0	1	1
ec2	1061046	1	0	1
ec2	1061182	0	1	1
ec2	1061186	1	0	1
ec2	1061410	1	0	1
ec2	1061649	1	0	1
ec2	1061720	1	0	1
ec2	1061760	1	0	1
ec2	1061806	1	0	1
ec2	1061820	0	1	1
ec2	1061826	0	1	1
ec2	1061939	1	0	1
ec2	1061950	1	0	1
ec2	1061953	1	0	1
ec2	1062014	1	0	1
ec2	1062254	1	0	1
ec2	1062640	0	1	1
ec2	1062705	0	1	1
ec2	1062750	1	0	1
ec2	1062932	1	0	1
ec2	1062934	0	1	1
ec2	1063245	1	0	1
ec2	1063343	1	0	1
ec2	1063421	1	0	1
ec2	1063428	0	1	1
ec2	1063648	1	0	1
ec2	1063774	1	0	1
ec2	1063864	0	1	1
ec2	1063901	0	1	1
ec2	1063979	1	0	1
ec2	1063986	0	1	1
ec2	1064100	0	1	1
ec2	1064109	0	1	1
ec2	1064195	0	1	1
ec2	1064216	0	1	1
ec2	1064276	0	1	1
ec2	1064307	0	1	1
ec2	1064412	0	1	1
ec2	1064599	0	1	1
ec2	1064752	1	0	1
ec2	1064802	0	1	1
ec2	1064831	1	0	1
ec2	1064889	1	0	1
ec2	1064958	1	0	1
ec2	1065019	0	1	1
ec2	1065020	0	1	1
ec2	1065082	0	1	1
ec2	1065303	0	1	1
ec2	1065435	1	0	1
ec2	1065449	0	1	1
ec2	1065472	1	0	1
ec2	1065488	0	1	1
ec2	1065539	1	0	1
ec2	1065542	1	0	1
ec2	1065732	0	1	1
ec2	1065852	0	1	1
ec2	1065905	1	0	1
ec2	1065985	1	0	1
ec2	1066022	0	1	1
ec2	1066064	0	1	1
ec2	1066075	0	1	1
ec2	1066094	0	1	1
ec2	1066100	0	1	1
ec2	1066108	0	1	1
ec2	1066230	1	0	1
ec2	1066346	1	0	1
ec2	1066352	0	1	1
ec2	1066590	0	1	1
ec2	1066626	0	1	1
ec2	1066788	0	1	1
ec2	1066911	0	1	1
ec2	1066960	1	0	1
ec2	1067025	0	1	1
ec2	1067029	1	0	1
ec2	1067053	0	1	1
ec2	1067227	1	0	1
ec2	1067333	1	0	1
ec2	1067394	1	0	1
ec2	1067414	1	0	1
ec2	1067534	0	1	1
ec2	1067555	0	1	1
ec2	1067564	1	0	1
ec2	1067606	1	0	1
ec2	1067824	1	0	1
ec2	1067840	0	1	1
ec2	1067870	1	0	1
ec2	1067893	1	0	1
ec2	1068100	0	1	1
ec2	1068208	1	0	1
ec2	1068239	1	0	1
ec2	1068253	0	1	1
ec2	1068277	0	1	1
ec2	1068340	0	1	1
ec2	1068412	1	0	1
ec2	1068552	1	0	1
ec2	1068659	1	0	1
ec2	1068730	1	0	1
ec2	1068733	1	0	1
ec2	1068737	1	0	1
ec2	1068752	1	0	1
ec2	1068757	0	1	1
ec2	1068764	1	0	1
ec2	1068789	1	0	1
ec2	1068796	1	0	1
ec2	1068797	1	0	1
ec2	1068798	1	0	1
ec2	1068805	0	1	1
ec2	1068813	1	0	1
ec2	1068828	1	0	1
ec2	1068829	2	0	2
ec2	1068833	1	0	1
ec2	1068835	1	0	1
ec2	1068841	0	2	2
ec2	1068845	0	1	1
ec2	1068847	1	1	2
ec2	1068849	1	0	1
ec2	1068856	2	0	2
ec2	1068862	0	1	1
ec2	1068864	1	0	1
ec2	1068866	1	0	1
ec2	1068869	0	1	1
ec2	1068871	0	1	1
ec2	1068874	0	1	1
ec2	1068878	1	0	1
ec2	1068882	1	0	1
ec2	1068885	1	0	1
ec2	1068886	1	0	1
ec2	1068887	0	1	1
ec2	1068888	0	1	1
ec2	1068889	1	3	4
ec2	1068890	0	1	1
ec2	1068892	0	3	3
ec2	1068894	0	1	1
ec2	1068895	0	1	1
ec2	1068896	0	1	1
ec2	1068897	0	2	2
ec2	1068902	0	1	1
ec2	1068907	0	1	1
ec2	1068927	0	1	1
ec2	1068951	0	1	1
ec2	1068953	0	1	1
ec2	1068958	1	0	1
ec2	1068984	0	1	1
ec2	1069011	0	1	1
ec2	1069013	0	1	1
ec2	1069121	1	0	1
ec2	1069302	0	1	1
ec2	1069552	1	0	1
ec2	1069662	1	0	1
ec2	1069700	1	0	1
ec2	1069842	1	0	1
ec2	1069964	1	0	1
ec2	1070301	0	1	1
ec2	1070387	0	1	1
ec2	1070606	0	1	1
ec2	1070649	0	1	1
ec2	1070686	0	1	1
ec2	1070776	1	0	1
ec2	1070995	0	1	1
ec2	1071000	1	0	1
ec2	1071129	0	1	1
ec2	1071143	0	1	1
ec2	1071248	0	1	1
ec2	1071292	1	0	1
ec2	1071351	1	0	1
ec2	1071496	1	0	1
ec2	1071620	1	0	1
ec2	1071671	0	1	1
ec2	1071705	0	1	1
ec2	1071714	1	0	1
ec2	1071779	1	0	1
ec2	1071884	0	1	1
ec2	1071892	1	0	1
ec2	1071995	1	0	1
ec2	1072040	0	1	1
ec2	1072060	0	1	1
ec2	1072265	0	1	1
ec2	1072604	0	1	1
ec2	1073136	0	1	1
ec2	1073218	1	0	1
ec2	1073285	0	1	1
ec2	1073311	0	1	1
ec2	1073346	1	0	1
ec2	1073367	1	0	1
ec2	1073433	1	0	1
ec2	1073565	0	1	1
ec2	1073646	1	0	1
ec2	1073730	1	0	1
ec2	1073780	1	0	1
ec2	1073834	1	0	1
ec2	1073981	1	0	1
ec2	1074029	0	1	1
ec2	1074054	0	1	1
ec2	1074095	0	1	1
ec2	1074190	1	0	1
ec2	1074359	1	0	1
ec2	1074361	1	0	1
ec2	1074385	1	0	1
ec2	1074391	1	0	1
ec2	1074399	1	0	1
ec2	1074431	1	0	1
ec2	1074448	1	0	1
ec2	1074452	1	0	1
ec2	1074453	1	0	1
ec2	1074454	2	0	2
ec2	1074456	1	0	1
ec2	1074458	1	0	1
ec2	1074459	3	0	3
ec2	1074460	1	0	1
ec2	1074461	1	0	1
ec2	1074463	1	0	1
ec2	1074464	0	11	11
ec2	1074470	0	1	1
ec2	1074473	0	1	1
ec2	1074474	0	1	1
ec2	1074477	0	1	1
ec2	1074484	0	1	1
ec2	1074488	0	1	1
ec2	1074489	0	1	1
ec2	1074492	0	1	1
ec2	1074494	0	2	2
ec2	1074513	0	1	1
ec2	1074517	0	1	1
ec2	1074527	0	1	1
ec2	1074531	0	1	1
ec2	1074544	0	1	1
ec2	1074546	0	1	1
ec2	1074551	0	1	1
ec2	1074570	0	1	1
ec2	1074597	0	1	1
ec2	1074619	0	1	1
ec2	1074671	0	1	1
ec2	1074690	0	1	1
ec2	1074723	0	1	1
ec2	1074761	0	1	1
ec2	1074797	1	0	1
ec2	1075091	0	1	1
ec2	1075116	0	1	1
ec2	1075135	0	1	1
ec2	1075165	1	0	1
ec2	1075214	1	0	1
ec2	1075230	1	0	1
ec2	1075256	1	0	1
ec2	1075434	1	0	1
ec2	1075463	0	1	1
ec2	1075493	0	1	1
ec2	1075511	0	1	1
ec2	1075545	0	1	1
ec2	1075620	1	0	1
ec2	1075731	0	1	1
ec2	1075844	1	0	1
ec2	1076243	0	1	1
ec2	1076437	0	1	1
ec2	1076527	0	1	1
ec2	1076592	0	1	1
ec2	1076673	0	1	1
ec2	1076709	1	0	1
ec2	1076811	0	1	1
ec2	1076865	1	0	1
ec2	1076886	0	1	1
ec2	1077196	0	1	1
ec2	1077220	0	1	1
ec2	1077239	1	0	1
ec2	1077442	0	1	1
ec2	1077522	1	0	1
ec2	1077595	1	0	1
ec2	1077599	1	0	1
ec2	1077674	1	0	1
ec2	1077992	1	0	1
ec2	1078228	0	1	1
ec2	1078285	0	1	1
ec2	1078390	0	1	1
ec2	1078496	1	0	1
ec2	1078669	1	0	1
ec2	1078940	0	1	1
ec2	1079081	1	0	1
ec2	1079221	1	0	1
ec2	1079279	1	0	1
ec2	1079282	0	1	1
ec2	1079325	0	1	1
ec2	1079347	1	0	1
ec2	1079688	1	0	1
ec2	1079744	1	0	1
ec2	1079989	0	1	1
ec2	1080019	0	1	1
ec2	1080199	1	0	1
ec2	1080299	0	1	1
ec2	1080388	0	1	1
ec2	1080400	1	0	1
ec2	1080443	1	0	1
ec2	1080504	1	0	1
ec2	1080565	0	1	1
ec2	1080578	0	1	1
ec2	1080589	0	1	1
ec2	1080607	0	1	1
ec2	1080745	0	1	1
ec2	1080922	1	0	1
ec2	1081176	0	1	1
ec2	1081344	0	1	1
ec2	1081373	1	0	1
ec2	1081407	1	0	1
ec2	1081676	1	0	1
ec2	1081720	1	0	1
ec2	1081723	1	0	1
ec2	1081759	0	1	1
ec2	1081788	0	1	1
ec2	1081827	0	1	1
ec2	1081838	0	1	1
ec2	1081895	1	0	1
ec2	1081920	0	1	1
ec2	1082017	1	0	1
ec2	1082022	1	0	1
ec2	1082142	1	0	1
ec2	1082193	1	0	1
ec2	1082299	0	1	1
ec2	1082447	1	0	1
ec2	1082456	1	0	1
ec2	1082503	0	1	1
ec2	1082529	1	0	1
ec2	1082641	0	1	1
ec2	1082699	1	0	1
ec2	1082749	0	1	1
ec2	1082848	0	1	1
ec2	1082902	0	1	1
ec2	1082993	1	0	1
ec2	1083018	1	0	1
ec2	1083216	1	0	1
ec2	1083227	0	1	1
ec2	1083300	1	0	1
ec2	1083467	0	1	1
ec2	1083508	1	0	1
ec2	1083519	1	0	1
ec2	1083614	0	1	1
ec2	1083679	1	0	1
ec2	1083838	0	1	1
ec2	1083847	0	1	1
ec2	1083857	0	1	1
ec2	1084013	0	1	1
ec2	1084087	1	0	1
ec2	1084275	0	1	1
ec2	1084667	1	0	1
ec2	1084814	0	1	1
ec2	1085077	1	0	1
ec2	1085097	1	0	1
ec2	1085140	1	0	1
ec2	1085278	1	0	1
ec2	1085295	1	0	1
ec2	1085420	1	0	1
ec2	1085554	1	0	1
ec2	1085599	0	1	1
ec2	1085628	0	1	1
ec2	1085875	1	0	1
ec2	1085984	0	1	1
ec2	1086023	1	0	1
ec2	1086121	1	0	1
ec2	1086200	1	0	1
ec2	1086211	0	1	1
ec2	1086342	1	0	1
ec2	1086664	1	0	1
ec2	1086684	0	1	1
ec2	1086719	1	0	1
ec2	1086783	0	1	1
ec2	1086993	1	0	1
ec2	1087039	0	1	1
ec2	1087043	1	0	1
ec2	1087141	0	1	1
ec2	1087163	0	1	1
ec2	1087464	0	1	1
ec2	1087466	0	1	1
ec2	1087489	0	1	1
ec2	1087517	1	0	1
ec2	1087560	1	0	1
ec2	1087699	1	0	1
ec2	1087766	1	0	1
ec2	1087829	1	0	1
ec2	1087863	0	1	1
ec2	1087871	1	0	1
ec2	1087903	0	1	1
ec2	1088180	0	1	1
ec2	1088311	0	1	1
ec2	1088324	1	0	1
ec2	1088371	1	0	1
ec2	1088531	1	0	1
ec2	1088657	0	1	1
ec2	1088672	0	1	1
ec2	1088691	0	1	1
ec2	1088743	1	0	1
ec2	1088776	1	0	1
ec2	1088863	1	0	1
ec2	1088887	1	0	1
ec2	1088895	1	0	1
ec2	1088897	1	0	1
ec2	1088905	1	0	1
ec2	1088906	1	0	1
ec2	1088910	0	1	1
ec2	1088913	1	0	1
ec2	1088922	1	0	1
ec2	1088923	2	0	2
ec2	1088925	1	0	1
ec2	1088926	2	1	3
ec2	1088927	1	0	1
ec2	1088928	2	0	2
ec2	1088936	1	0	1
ec2	1088941	0	1	1
ec2	1088949	0	1	1
ec2	1088950	0	1	1
ec2	1088953	1	0	1
ec2	1088961	0	1	1
ec2	1088962	0	1	1
ec2	1088982	0	1	1
ec2	1088986	0	2	2
ec2	1088993	0	1	1
ec2	1089002	1	0	1
ec2	1089094	0	1	1
ec2	1089097	1	0	1
ec2	1089147	0	1	1
ec2	1089184	1	0	1
ec2	1089217	1	0	1
ec2	1089273	1	0	1
ec2	1089287	1	0	1
ec2	1089490	1	0	1
ec2	1089495	1	0	1
ec2	1089509	0	1	1
ec2	1089632	0	1	1
ec2	1089732	0	1	1
ec2	1089813	0	1	1
ec2	1089868	0	1	1
ec2	1089875	1	0	1
ec2	1089906	0	1	1
ec2	1089949	0	1	1
ec2	1090089	1	0	1
ec2	1090171	0	1	1
ec2	1090210	1	0	1
ec2	1090356	1	0	1
ec2	1090389	1	0	1
ec2	1090415	0	1	1
ec2	1090425	1	0	1
ec2	1090426	1	0	1
ec2	1090438	1	0	1
ec2	1090535	0	1	1
ec2	1090757	0	1	1
ec2	1090772	0	1	1
ec2	1090879	0	1	1
ec2	1090970	1	0	1
ec2	1091199	0	1	1
ec2	1091386	1	0	1
ec2	1091417	1	0	1
ec2	1091510	0	1	1
ec2	1091792	1	0	1
ec2	1091807	0	1	1
ec2	1091884	1	0	1
ec2	1091915	1	0	1
ec2	1091966	1	0	1
ec2	1092007	0	1	1
ec2	1092012	1	0	1
ec2	1092177	1	0	1
ec2	1092290	1	0	1
ec2	1092317	0	1	1
ec2	1092331	0	1	1
ec2	1092349	1	0	1
ec2	1092362	1	0	1
ec2	1092420	1	0	1
ec2	1092620	0	1	1
ec2	1092638	1	0	1
ec2	1092746	1	0	1
ec2	1092783	0	2	2
ec2	1092818	0	1	1
ec2	1092999	1	0	1
ec2	1093159	0	1	1
ec2	1093195	0	1	1
ec2	1093304	1	0	1
ec2	1093397	0	1	1
ec2	1093416	0	1	1
ec2	1093430	0	1	1
ec2	1093545	0	1	1
ec2	1093546	0	1	1
ec2	1093570	1	0	1
ec2	1093631	1	0	1
ec2	1093655	0	1	1
ec2	1093817	1	0	1
ec2	1093959	1	0	1
ec2	1094051	0	1	1
ec2	1094082	1	0	1
ec2	1094136	1	0	1
ec2	1094143	0	1	1
ec2	1094305	1	0	1
ec2	1094432	1	0	1
ec2	1094448	1	0	1
ec2	1094534	0	1	1
ec2	1094575	0	1	1
ec2	1094724	1	0	1
ec2	1095598	1	0	1
ec2	1095766	0	1	1
ec2	1095799	0	1	1
ec2	1095854	1	0	1
ec2	1095887	1	0	1
ec2	1095890	0	1	1
ec2	1096073	1	0	1
ec2	1096205	0	1	1
ec2	1096273	1	0	1
ec2	1096415	1	0	1
ec2	1096424	0	1	1
ec2	1096428	1	0	1
ec2	1096487	1	0	1
ec2	1096562	0	1	1
ec2	1096599	0	1	1
ec2	1096891	0	1	1
ec2	1096976	0	1	1
ec2	1097013	1	0	1
ec2	1097049	1	0	1
ec2	1097070	1	0	1
ec2	1097128	1	0	1
ec2	1097139	0	1	1
ec2	1097233	0	1	1
ec2	1097328	1	0	1
ec2	1097384	1	0	1
ec2	1097425	1	0	1
ec2	1097658	0	1	1
ec2	1097819	0	1	1
ec2	1097820	1	0	1
ec2	1097863	0	1	1
ec2	1097871	0	1	1
ec2	1097881	1	0	1
ec2	1097899	0	1	1
ec2	1097905	1	0	1
ec2	1097916	0	2	2
ec2	1097920	1	0	1
ec2	1097970	1	0	1
ec2	1097980	0	1	1
ec2	1098283	0	1	1
ec2	1098320	0	1	1
ec2	1098525	0	1	1
ec2	1098656	1	0	1
ec2	1098902	0	1	1
ec2	1098920	1	0	1
ec2	1098942	1	0	1
ec2	1099143	1	0	1
ec2	1099156	1	0	1
ec2	1099163	1	0	1
ec2	1099240	1	0	1
ec2	1099253	0	1	1
ec2	1099365	1	0	1
ec2	1099367	1	0	1
ec2	1099375	1	0	1
ec2	1099430	1	0	1
ec2	1099434	1	0	1
ec2	1099445	1	0	1
ec2	1099465	1	0	1
ec2	1099469	2	0	2
ec2	1099473	3	0	3
ec2	1099474	1	0	1
ec2	1099482	1	0	1
ec2	1099483	1	0	1
ec2	1099485	1	0	1
ec2	1099486	1	0	1
ec2	1099487	1	0	1
ec2	1099489	3	0	3
ec2	1099490	2	0	2
ec2	1099492	4	0	4
ec2	1099493	3	0	3
ec2	1099494	3	0	3
ec2	1099495	6	0	6
ec2	1099496	0	1	1
ec2	1099498	3	2	5
ec2	1099499	0	2	2
ec2	1099500	1	2	3
ec2	1099504	1	0	1
ec2	1099505	0	1	1
ec2	1099508	0	1	1
ec2	1099512	0	1	1
ec2	1099514	1	0	1
ec2	1099516	0	1	1
ec2	1099519	0	1	1
ec2	1099520	0	2	2
ec2	1099521	0	1	1
ec2	1099522	0	1	1
ec2	1099524	0	1	1
ec2	1099526	0	1	1
ec2	1099528	0	1	1
ec2	1099529	0	1	1
ec2	1099535	0	1	1
ec2	1099539	0	1	1
ec2	1099558	0	1	1
ec2	1099577	0	1	1
ec2	1099589	0	1	1
ec2	1099661	0	1	1
ec2	1099673	0	1	1
ec2	1099706	0	1	1
ec2	1099766	0	1	1
ec2	1099770	1	0	1
ec2	1099795	0	1	1
ec2	1099858	0	1	1
ec2	1099944	1	0	1
ec2	1099960	0	1	1
ec2	1099972	1	0	1
ec2	1100138	1	0	1
ec2	1100290	1	0	1
ec2	1100347	1	0	1
ec2	1100399	0	1	1
ec2	1100409	0	1	1
ec2	1100441	0	1	1
ec2	1100580	1	0	1
ec2	1100589	1	0	1
ec2	1100599	0	1	1
ec2	1100641	0	1	1
ec2	1100667	0	1	1
ec2	1100747	1	0	1
ec2	1100938	1	0	1
ec2	1101048	0	1	1
ec2	1101448	0	1	1
ec2	1101511	1	0	1
ec2	1101572	0	1	1
ec2	1101585	1	0	1
ec2	1101601	1	0	1
ec2	1101631	0	1	1
ec2	1101655	0	1	1
ec2	1101687	1	0	1
ec2	1101702	1	0	1
ec2	1101703	0	1	1
ec2	1101948	1	0	1
ec2	1102188	0	1	1
ec2	1102192	0	1	1
ec2	1102498	0	1	1
ec2	1102592	1	0	1
ec2	1102755	1	0	1
ec2	1103134	0	1	1
ec2	1103248	1	0	1
ec2	1103274	0	1	1
ec2	1103294	0	1	1
ec2	1103480	0	1	1
ec2	1103707	0	1	1
ec2	1103790	0	1	1
ec2	1103925	0	1	1
ec2	1104171	1	0	1
ec2	1104522	0	1	1
ec2	1104558	1	0	1
ec2	1104579	0	1	1
ec2	1104590	1	0	1
ec2	1104797	0	1	1
ec2	1104862	1	0	1
ec2	1104934	1	0	1
ec2	1105335	0	1	1
ec2	1105511	0	1	1
ec2	1105543	0	1	1
ec2	1105628	1	0	1
ec2	1105714	0	1	1
ec2	1105736	0	1	1
ec2	1105772	1	0	1
ec2	1105780	1	0	1
ec2	1105784	0	1	1
ec2	1105822	0	1	1
ec2	1105837	1	0	1
ec2	1105839	1	0	1
ec2	1105965	0	1	1
ec2	1106295	0	1	1
ec2	1106324	0	1	1
ec2	1106372	0	1	1
ec2	1106453	1	0	1
ec2	1106619	0	1	1
ec2	1106642	0	1	1
ec2	1106726	0	1	1
ec2	1106804	1	0	1
ec2	1106871	0	1	1
ec2	1106889	0	1	1
ec2	1106931	0	1	1
ec2	1106937	0	1	1
ec2	1106965	0	1	1
ec2	1107003	1	0	1
ec2	1107007	0	1	1
ec2	1107157	1	0	1
ec2	1107180	1	0	1
ec2	1107422	0	1	1
ec2	1107443	1	0	1
ec2	1107570	1	0	1
ec2	1107577	0	1	1
ec2	1107617	0	1	1
ec2	1107644	0	1	1
ec2	1107733	0	1	1
ec2	1107962	1	0	1
ec2	1108019	0	1	1
ec2	1108027	1	0	1
ec2	1108042	1	0	1
ec2	1108081	1	0	1
ec2	1108126	1	0	1
ec2	1108166	0	1	1
ec2	1108213	1	0	1
ec2	1108217	0	1	1
ec2	1108331	0	1	1
ec2	1108559	0	1	1
ec2	1108815	0	1	1
ec2	1108872	0	1	1
ec2	1108943	0	1	1
ec2	1108961	0	1	1
ec2	1109032	1	0	1
ec2	1109083	1	0	1
ec2	1109158	1	0	1
ec2	1109290	0	1	1
ec2	1109319	1	0	1
ec2	1109389	1	0	1
ec2	1109421	0	1	1
ec2	1109444	0	1	1
ec2	1109473	0	1	1
ec2	1109478	1	0	1
ec2	1109493	0	1	1
ec2	1109509	1	0	1
ec2	1109738	1	0	1
ec2	1109783	0	1	1
ec2	1109854	0	1	1
ec2	1109931	1	0	1
ec2	1109999	0	1	1
ec2	1110100	0	1	1
ec2	1110155	0	1	1
ec2	1110166	0	1	1
ec2	1110176	0	1	1
ec2	1110244	1	0	1
ec2	1110466	0	1	1
ec2	1110637	1	0	1
ec2	1110731	1	0	1
ec2	1110813	0	1	1
ec2	1110829	1	0	1
ec2	1110848	1	0	1
ec2	1110885	0	2	2
ec2	1110922	0	1	1
ec2	1110975	0	1	1
ec2	1111312	0	1	1
ec2	1111379	1	0	1
ec2	1111458	0	1	1
ec2	1111474	1	0	1
ec2	1111497	1	0	1
ec2	1111586	1	0	1
ec2	1111662	0	1	1
ec2	1111698	1	0	1
ec2	1111745	1	0	1
ec2	1111835	1	0	1
ec2	1111854	1	0	1
ec2	1111993	0	1	1
ec2	1112002	1	0	1
ec2	1112191	1	0	1
ec2	1112336	1	0	1
ec2	1112376	1	0	1
ec2	1112388	1	0	1
ec2	1112431	0	1	1
ec2	1112684	0	2	2
ec2	1112687	0	1	1
ec2	1112767	0	1	1
ec2	1112867	0	1	1
ec2	1112887	1	0	1
ec2	1112910	0	1	1
ec2	1112996	0	1	1
ec2	1113089	0	2	2
ec2	1113178	0	1	1
ec2	1113219	0	1	1
