### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4778426.0	5052701.0	0.993	0.672
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:4579751	167.7	25.5	2.730	-86.492
chrec2:746530	227.8	53.8	2.092	-86.394
chrec2:1746635	275.4	79.0	1.813	-86.103
chrec2:3093777	261.7	72.4	1.864	-86.032
chrec2:716748	189.6	36.1	2.405	-85.939
chrec2:2091921	209.0	45.0	2.225	-85.854
chrec2:3689281	210.9	45.7	2.216	-85.808
chrec2:4267416	217.3	48.6	2.170	-85.717
chrec2:1643982	224.4	53.2	2.087	-85.693
chrec2:3864860	292.4	89.2	1.723	-85.486
chrec2:143679	184.5	34.0	2.450	-85.486
chrec2:2013832	198.1	39.4	2.342	-85.482
chrec2:3854377	274.4	78.6	1.815	-85.470
chrec2:3947605	187.2	34.9	2.433	-85.333
chrec2:4571916	233.5	58.1	2.017	-85.115
chrec2:2312113	166.0	19.2	3.126	-84.906
chrec2:1734410	165.6	10.1	4.040	-84.907
chrec2:1253251	165.5	22.3	2.903	-84.907
chrec2:2778833	194.8	38.5	2.351	-84.844
chrec2:3932	196.6	39.9	2.312	-84.750
chrec2:3993888	202.8	43.1	2.245	-84.526
chrec2:3340748	266.9	75.8	1.826	-84.502
chrec2:3999041	190.4	36.7	2.384	-84.322
chrec2:2763271	180.2	33.2	2.451	-84.137
chrec2:409915	178.6	31.5	2.516	-83.548
chrec2:2205904	164.3	21.8	2.924	-83.543
chrec2:2370699	191.0	37.6	2.355	-83.470
chrec2:4477895	196.7	41.1	2.269	-83.208
chrec2:2472780	175.1	30.3	2.544	-82.967
chrec2:1022247	192.1	38.7	2.322	-82.637
chrec2:532200	191.6	38.7	2.318	-82.638
chrec2:4366372	170.3	28.3	2.599	-82.603
chrec2:3778829	170.0	28.6	2.583	-82.604
chrec2:1088922	169.8	29.1	2.555	-82.604
chrec2:4600383	181.3	33.3	2.456	-82.473
chrec2:3434152	198.2	41.7	2.258	-82.419
chrec2:1056663	163.8	19.8	3.058	-82.189
chrec2:1649550	163.7	9.5	4.123	-82.189
chrec2:263464	163.2	20.4	3.010	-82.190
chrec2:1570867	163.0	15.8	3.374	-82.190
chrec2:3109766	1333.6	855.6	0.651	-81.840
chrec2:496715	352.7	128.1	1.472	-81.810
chrec2:416244	204.4	46.3	2.154	-81.542
chrec2:4592547	240.8	63.5	1.933	-81.440
chrec2:2010942	240.3	63.5	1.930	-81.440
chrec2:4376874	295.4	94.8	1.650	-80.924
chrec2:2190073	162.7	23.7	2.788	-80.843
chrec2:719429	162.6	24.9	2.717	-80.844
chrec2:4389267	162.4	24.9	2.717	-80.844
chrec2:154564	162.2	25.8	2.663	-80.845
chrec2:3512112	203.7	45.9	2.160	-80.837
chrec2:2837927	183.7	35.6	2.378	-80.730
chrec2:3235484	182.9	36.0	2.354	-80.730
chrec2:2282366	185.3	36.4	2.359	-80.626
chrec2:2721057	258.7	75.5	1.787	-80.575
chrec2:3104255	231.4	60.0	1.958	-80.502
chrec2:2099980	1121.8	691.5	0.709	-79.983
chrec2:1346070	161.9	10.6	3.944	-79.506
chrec2:46615	161.7	21.5	2.922	-79.507
chrec2:1514396	161.2	16.6	3.289	-79.507
chrec2:1785739	161.2	15.8	3.362	-79.508
chrec2:3774329	203.6	47.0	2.127	-79.417
chrec2:2196957	248.2	70.0	1.836	-79.385
chrec2:3302986	167.9	29.5	2.520	-79.340
chrec2:3931444	228.8	60.2	1.937	-79.170
chrec2:2710323	182.6	36.6	2.328	-79.156
chrec2:150366	162.7	27.6	2.572	-78.964
chrec2:4570335	165.2	28.6	2.542	-78.763
chrec2:3852583	419.8	174.4	1.277	-78.736
chrec2:3849469	201.2	45.5	2.156	-78.725
chrec2:3200270	230.0	61.1	1.922	-78.579
chrec2:2061720	348.7	130.5	1.429	-78.381
chrec2:3446708	331.4	119.3	1.485	-78.353
chrec2:195397	367.4	143.0	1.372	-78.242
chrec2:2200534	160.2	18.5	3.128	-78.182
chrec2:4592772	241.3	68.3	1.831	-77.894
chrec2:3171750	209.5	50.7	2.058	-77.383
chrec2:3262705	163.5	28.4	2.537	-77.233
chrec2:1742839	159.7	16.1	3.325	-76.859
chrec2:866940	159.7	15.8	3.344	-76.860
chrec2:2372390	159.4	22.4	2.842	-76.860
chrec2:1661210	159.3	18.6	3.113	-76.861
chrec2:432573	210.3	51.7	2.035	-76.733
chrec2:3407142	266.6	83.2	1.691	-76.661
chrec2:2624948	198.3	45.7	2.127	-76.623
chrec2:2718343	177.1	35.7	2.319	-76.311
chrec2:3039800	232.3	64.0	1.869	-76.210
chrec2:4348671	165.4	30.8	2.435	-76.146
chrec2:4053527	201.0	48.0	2.077	-75.942
chrec2:3522601	219.4	58.0	1.929	-75.714
chrec2:984511	343.7	130.5	1.408	-75.674
chrec2:926561	259.6	80.4	1.700	-75.614
chrec2:3778492	159.0	27.3	2.554	-75.551
chrec2:4554658	158.7	26.7	2.582	-75.552
chrec2:561695	158.4	17.3	3.208	-75.552
chrec2:641318	158.3	27.9	2.514	-75.553
chrec2:663211	158.2	24.1	2.728	-75.553
chrec2:1570518	177.7	36.9	2.280	-75.505
chrec2:1685212	185.9	40.5	2.210	-75.297
chrec2:4377478	234.5	65.7	1.847	-75.119
chrec2:850727	826.8	474.0	0.813	-75.049
chrec2:215211	197.1	47.1	2.075	-74.545
chrec2:1842857	157.9	16.2	3.299	-74.250
chrec2:2850784	157.9	25.2	2.661	-74.250
chrec2:471730	175.7	36.8	2.267	-74.051
chrec2:2418617	177.7	37.6	2.251	-73.992
chrec2:2175014	162.5	31.1	2.398	-73.896
chrec2:1867402	190.5	43.6	2.137	-73.831
chrec2:3830352	281.2	94.2	1.588	-73.667
chrec2:3656925	238.2	70.3	1.771	-73.664
chrec2:3821926	167.3	32.3	2.386	-73.658
chrec2:4107623	291.2	100.2	1.550	-73.587
chrec2:4535587	157.6	28.9	2.459	-73.437
chrec2:4148055	224.2	62.0	1.865	-73.430
chrec2:3984246	244.2	72.7	1.759	-73.420
chrec2:4114634	293.1	102.6	1.525	-73.386
chrec2:2287394	393.9	166.0	1.258	-73.167
chrec2:3865769	183.8	40.3	2.199	-73.167
chrec2:3989228	156.2	7.0	4.483	-72.961
chrec2:3919792	204.6	51.4	2.003	-72.675
chrec2:3699816	172.0	36.1	2.262	-72.669
chrec2:2084703	393.7	166.8	1.250	-72.409
chrec2:3754939	698.0	382.4	0.878	-72.341
chrec2:1896238	167.1	33.9	2.311	-72.090
chrec2:3627510	266.8	86.6	1.633	-71.881
chrec2:166271	178.8	39.8	2.177	-71.771
chrec2:2388141	155.8	7.8	4.331	-71.677
chrec2:1628441	155.7	19.0	3.043	-71.677
chrec2:2604870	155.6	23.7	2.728	-71.678
chrec2:1392022	155.5	23.0	2.768	-71.678
chrec2:235209	155.3	27.6	2.505	-71.679
chrec2:2556660	282.1	97.2	1.547	-71.311
chrec2:3300678	198.4	49.5	2.014	-71.227
chrec2:4400256	193.7	48.2	2.016	-71.142
chrec2:1293301	173.9	37.6	2.220	-71.124
chrec2:3806035	187.5	44.9	2.072	-71.061
chrec2:1418177	154.7	22.3	2.807	-70.403
chrec2:1237269	154.5	23.2	2.744	-70.403
chrec2:2956015	154.5	28.3	2.457	-70.404
chrec2:863318	154.5	17.3	3.173	-70.404
chrec2:1618987	154.0	27.0	2.522	-70.405
chrec2:4220722	174.6	38.9	2.178	-70.380
chrec2:2694845	187.2	44.5	2.083	-70.372
chrec2:2115043	355.9	144.9	1.307	-70.360
chrec2:697709	205.8	54.7	1.921	-70.211
chrec2:4124562	630.8	337.1	0.914	-70.117
chrec2:883854	403.9	177.2	1.199	-69.905
chrec2:4352713	168.0	35.7	2.245	-69.780
chrec2:4334921	735.4	415.5	0.834	-69.699
chrec2:888327	180.8	41.4	2.137	-69.644
chrec2:4222782	157.3	30.9	2.360	-69.435
chrec2:3073276	160.8	32.7	2.309	-69.249
chrec2:869151	153.9	19.1	3.018	-69.141
chrec2:2663374	153.5	26.3	2.557	-69.142
chrec2:2612300	153.3	20.2	2.938	-69.142
chrec2:703267	153.2	11.4	3.756	-69.143
chrec2:3671	186.3	46.1	2.026	-69.029
chrec2:460931	357.7	147.9	1.284	-69.013
chrec2:895803	206.1	56.2	1.887	-68.983
chrec2:665792	254.5	83.1	1.626	-68.848
chrec2:3910436	159.1	33.2	2.270	-68.521
chrec2:235475	162.1	33.4	2.291	-68.451
chrec2:1616470	163.8	34.8	2.246	-68.393
chrec2:2825377	165.9	36.2	2.205	-68.345
chrec2:1186959	303.4	113.4	1.430	-68.327
chrec2:2244128	170.0	37.6	2.187	-68.280
chrec2:4449498	173.9	39.5	2.149	-68.251
chrec2:4484964	153.0	18.8	3.035	-67.888
chrec2:4416448	152.9	20.7	2.897	-67.889
chrec2:2386082	152.8	26.1	2.563	-67.890
chrec2:709379	152.7	19.0	3.016	-67.890
chrec2:635108	152.4	21.4	2.841	-67.891
chrec2:221324	278.8	99.7	1.494	-67.716
chrec2:2931006	162.8	34.9	2.233	-67.675
chrec2:3341453	224.4	66.8	1.758	-67.653
chrec2:1929329	168.9	37.9	2.166	-67.574
chrec2:4086512	177.3	41.4	2.109	-67.563
chrec2:3771047	172.6	40.2	2.113	-67.553
chrec2:3699138	197.8	53.2	1.906	-67.425
chrec2:1029180	226.8	69.1	1.724	-67.304
chrec2:4133906	156.4	31.6	2.315	-67.143
chrec2:2111890	186.2	47.1	1.994	-67.037
chrec2:4163190	276.4	98.2	1.503	-66.961
chrec2:1122514	380.4	165.9	1.208	-66.813
chrec2:3931115	234.9	74.2	1.672	-66.811
chrec2:1947301	152.0	21.3	2.845	-66.647
chrec2:1354680	151.9	22.7	2.750	-66.647
chrec2:2931876	151.5	22.5	2.761	-66.648
chrec2:2901656	151.5	18.8	3.019	-66.648
chrec2:4544961	151.3	24.4	2.640	-66.649
chrec2:4288751	151.2	28.7	2.408	-66.649
chrec2:1461978	151.2	14.4	3.399	-66.650
chrec2:639083	217.4	63.6	1.783	-66.647
chrec2:4074105	217.1	64.1	1.770	-66.647
chrec2:3984416	151.0	29.4	2.373	-66.593
chrec2:2235154	152.8	30.5	2.336	-66.499
chrec2:3697808	189.1	49.0	1.958	-66.483
chrec2:1649736	339.4	138.1	1.308	-66.459
chrec2:3560271	201.7	56.1	1.857	-66.390
chrec2:175703	185.2	46.4	2.007	-66.369
chrec2:4518105	228.5	71.5	1.686	-66.367
chrec2:4134752	157.3	32.7	2.277	-66.351
chrec2:504754	162.7	35.9	2.191	-66.212
chrec2:272077	154.7	31.5	2.305	-65.690
chrec2:1358996	181.4	46.1	1.985	-65.643
chrec2:65200	159.4	35.0	2.197	-65.531
chrec2:3739741	175.7	42.8	2.048	-65.524
chrec2:4070371	171.8	41.3	2.069	-65.478
chrec2:4496752	151.0	21.2	2.841	-65.417
chrec2:2480938	150.8	20.0	2.926	-65.417
chrec2:4596783	150.7	19.1	2.991	-65.418
chrec2:2784551	150.6	17.5	3.113	-65.418
chrec2:740234	150.5	26.9	2.493	-65.419
chrec2:3148220	243.0	80.5	1.604	-65.398
chrec2:1152248	328.6	133.5	1.310	-65.326
chrec2:4371091	203.8	58.2	1.819	-65.313
chrec2:935059	229.0	72.4	1.671	-65.303
chrec2:3819204	163.2	36.3	2.178	-64.774
chrec2:2586110	177.7	44.9	1.994	-64.244
chrec2:1241790	149.8	27.7	2.447	-64.190
chrec2:4255812	149.6	28.3	2.411	-64.191
chrec2:1645371	149.3	21.8	2.785	-64.191
chrec2:2487969	149.2	17.4	3.108	-64.192
chrec2:875173	149.2	17.1	3.133	-64.192
chrec2:2917711	149.2	28.2	2.417	-64.193
chrec2:1317933	149.1	11.8	3.666	-64.193
chrec2:2003026	251.2	85.9	1.559	-64.128
chrec2:2229382	184.7	48.9	1.927	-63.828
chrec2:3901819	152.6	32.7	2.233	-63.466
chrec2:3543396	167.0	39.6	2.085	-63.389
chrec2:1158355	165.0	38.4	2.112	-63.374
chrec2:2712137	259.9	91.8	1.512	-62.986
chrec2:2366202	148.4	25.4	2.554	-62.974
chrec2:503787	148.0	19.9	2.903	-62.975
chrec2:4262017	211.0	63.5	1.742	-62.912
chrec2:3640443	242.5	82.0	1.575	-62.821
chrec2:211277	151.9	32.4	2.241	-62.749
chrec2:2846716	159.9	36.9	2.126	-62.667
chrec2:1917340	465.0	230.3	1.025	-62.594
chrec2:2026203	290.2	112.0	1.384	-62.218
chrec2:989436	473.8	237.2	1.008	-62.216
chrec2:3053638	208.5	62.9	1.738	-62.155
chrec2:514820	164.6	39.8	2.059	-62.011
chrec2:3374924	154.2	35.2	2.144	-61.981
chrec2:2942994	160.6	37.9	2.093	-61.975
chrec2:1698587	158.1	37.2	2.097	-61.969
chrec2:3933468	179.5	48.0	1.914	-61.770
chrec2:3912578	147.8	14.4	3.368	-61.769
chrec2:1855897	147.6	11.4	3.707	-61.769
chrec2:2788069	147.5	22.0	2.758	-61.770
chrec2:1156392	147.5	30.7	2.273	-61.770
chrec2:3167061	147.4	27.8	2.416	-61.771
chrec2:3871572	147.2	31.2	2.251	-61.771
chrec2:4219312	226.2	73.6	1.630	-61.429
chrec2:476213	161.4	39.2	2.054	-61.302
chrec2:3603638	293.2	115.4	1.356	-61.299
chrec2:206596	183.2	49.9	1.885	-61.286
chrec2:3246291	160.3	37.4	2.109	-61.284
chrec2:3861450	155.9	35.6	2.143	-61.273
chrec2:2689751	393.0	183.3	1.111	-61.107
chrec2:3101823	212.5	67.4	1.668	-60.903
chrec2:4587460	153.2	34.7	2.152	-60.574
chrec2:4424290	147.0	31.2	2.246	-60.573
chrec2:1035089	146.7	13.1	3.492	-60.574
chrec2:2916587	146.3	20.9	2.815	-60.574
chrec2:1087948	146.3	24.6	2.585	-60.575
chrec2:4285743	146.1	16.7	3.137	-60.575
chrec2:1257849	146.0	5.8	4.653	-60.576
chrec2:13217	289.8	114.1	1.355	-60.557
chrec2:214269	179.8	48.9	1.888	-60.546
chrec2:1239087	174.3	45.4	1.950	-60.301
chrec2:4387373	211.9	67.1	1.669	-60.300
chrec2:2739416	149.8	34.0	2.148	-59.883
chrec2:3346143	297.8	120.7	1.313	-59.826
chrec2:2695209	185.5	53.0	1.818	-59.653
chrec2:2100384	1675.0	1212.5	0.477	-59.632
chrec2:3245339	596.0	331.6	0.856	-59.505
chrec2:206123	166.3	43.0	1.962	-59.433
chrec2:1676524	145.9	24.0	2.612	-59.388
chrec2:3651698	145.7	26.0	2.496	-59.388
chrec2:1919100	145.5	29.0	2.336	-59.389
chrec2:1897833	145.4	19.2	2.933	-59.389
chrec2:4305991	145.3	23.4	2.647	-59.390
chrec2:2811590	152.4	36.0	2.095	-59.181
chrec2:3214649	183.2	51.9	1.830	-58.904
chrec2:3595191	164.6	41.4	2.001	-58.704
chrec2:3165654	178.6	50.0	1.848	-58.693
chrec2:3932719	191.1	56.6	1.765	-58.244
chrec2:3544612	144.9	30.9	2.239	-58.209
chrec2:1835540	144.9	15.3	3.255	-58.210
chrec2:2267911	144.7	26.6	2.457	-58.210
chrec2:3206377	144.7	21.5	2.762	-58.211
chrec2:4284837	144.6	32.0	2.188	-58.211
chrec2:2587304	144.6	30.9	2.236	-58.212
chrec2:1611069	144.4	17.8	3.032	-58.212
chrec2:3801571	144.3	31.4	2.213	-58.213
chrec2:516448	157.3	38.4	2.043	-57.882
chrec2:713955	148.4	35.2	2.085	-57.781
chrec2:4078016	271.8	106.0	1.369	-57.746
chrec2:2037086	236.1	84.2	1.497	-57.494
chrec2:857743	182.0	52.5	1.805	-57.111
chrec2:3566296	181.7	53.0	1.788	-57.111
chrec2:1888765	148.8	34.3	2.128	-57.085
chrec2:873126	143.9	26.8	2.434	-57.043
chrec2:1822782	143.4	15.2	3.245	-57.043
chrec2:1139934	143.1	13.5	3.413	-57.044
chrec2:4208100	224.5	78.4	1.529	-56.908
chrec2:1110773	160.4	42.1	1.941	-56.699
chrec2:2047773	174.3	48.9	1.844	-56.658
chrec2:455530	502.9	268.9	0.914	-56.575
chrec2:2269445	235.6	85.1	1.479	-56.573
chrec2:4440591	144.8	33.6	2.117	-56.380
chrec2:1215296	168.5	45.5	1.901	-56.362
chrec2:3665429	165.8	45.2	1.885	-56.272
chrec2:3232487	143.0	32.0	2.171	-55.885
chrec2:2884298	142.6	27.7	2.375	-55.885
chrec2:2988321	142.5	12.2	3.551	-55.886
chrec2:3420793	142.2	29.7	2.270	-55.886
chrec2:2884873	142.1	28.8	2.316	-55.887
chrec2:2862732	142.1	26.6	2.429	-55.887
chrec2:2936125	142.0	20.8	2.782	-55.888
chrec2:4205204	152.4	37.9	2.018	-55.803
chrec2:3832759	218.3	74.6	1.559	-55.777
chrec2:2427422	143.5	33.9	2.093	-55.687
chrec2:4035166	159.6	41.6	1.952	-55.372
chrec2:831025	259.4	100.8	1.375	-55.068
chrec2:2040052	197.9	64.2	1.636	-55.015
chrec2:3772660	188.5	59.4	1.677	-54.829
chrec2:1878208	141.1	20.8	2.774	-54.738
chrec2:2324017	141.1	28.7	2.306	-54.738
chrec2:1948892	204.2	68.1	1.594	-54.510
chrec2:3655978	161.3	43.9	1.889	-54.221
chrec2:1797817	179.0	53.6	1.750	-54.108
chrec2:2341423	246.5	94.0	1.401	-54.075
chrec2:3592212	177.7	52.4	1.772	-53.973
chrec2:3399434	305.7	133.5	1.205	-53.912
chrec2:4320151	153.2	39.3	1.973	-53.898
chrec2:2876175	149.7	37.5	2.010	-53.773
chrec2:397187	146.8	36.8	2.008	-53.721
chrec2:3023989	145.4	35.8	2.032	-53.676
chrec2:3391837	234.5	86.8	1.444	-53.672
chrec2:3944697	250.7	96.8	1.384	-53.664
chrec2:2448750	142.0	35.2	2.021	-53.640
chrec2:3859544	141.0	28.7	2.305	-53.602
chrec2:1652473	140.5	12.5	3.506	-53.602
chrec2:2586713	140.4	14.7	3.267	-53.603
chrec2:89248	140.4	21.2	2.738	-53.603
chrec2:583494	140.2	11.0	3.683	-53.604
chrec2:2453070	223.4	81.3	1.469	-53.548
chrec2:3944793	201.3	68.2	1.572	-53.344
chrec2:174741	153.7	40.7	1.927	-53.313
chrec2:2980413	147.3	38.2	1.958	-53.104
chrec2:3194808	146.4	36.5	2.014	-53.048
chrec2:192766	292.8	126.1	1.226	-52.732
chrec2:4511779	176.1	53.7	1.724	-52.255
chrec2:3394730	193.0	63.8	1.608	-52.050
chrec2:463730	152.5	40.4	1.928	-51.993
chrec2:1704195	170.8	50.4	1.771	-51.836
chrec2:663496	170.1	51.3	1.740	-51.836
chrec2:2734886	247.3	98.6	1.336	-51.784
chrec2:2764034	139.3	27.9	2.330	-51.538
chrec2:3340886	162.0	46.6	1.809	-51.324
chrec2:3380933	156.0	43.8	1.843	-50.981
chrec2:4012312	139.2	34.3	2.032	-50.912
chrec2:936886	203.7	72.2	1.507	-50.639
chrec2:1145174	252.7	102.0	1.320	-50.617
chrec2:2465204	138.7	23.2	2.588	-50.476
chrec2:64730	138.2	31.3	2.152	-50.476
chrec2:2387546	138.0	20.6	2.755	-50.477
chrec2:4565356	138.0	33.0	2.073	-50.477
chrec2:401960	399.3	204.1	0.979	-50.341
chrec2:194922	271.0	115.2	1.245	-50.125
chrec2:4434739	187.3	63.5	1.572	-50.113
chrec2:3300026	208.5	74.7	1.491	-50.110
chrec2:4285294	153.9	44.3	1.808	-49.699
chrec2:3867125	138.4	36.0	1.954	-49.623
chrec2:3087622	152.5	42.6	1.849	-49.588
chrec2:3605548	182.8	59.6	1.627	-49.588
chrec2:3247488	191.6	66.3	1.541	-49.499
chrec2:4640542	137.9	28.6	2.280	-49.420
chrec2:1568943	137.4	26.4	2.388	-49.420
chrec2:4131883	137.4	22.6	2.618	-49.421
chrec2:1525940	137.1	22.6	2.613	-49.421
chrec2:3390745	172.6	55.2	1.654	-49.359
chrec2:3660603	205.1	74.3	1.474	-49.354
chrec2:149492	171.0	54.3	1.667	-49.202
chrec2:2536861	138.5	35.5	1.976	-48.958
chrec2:2738052	138.3	36.0	1.952	-48.958
chrec2:4260621	167.3	51.9	1.699	-48.895
chrec2:3040968	164.5	51.2	1.693	-48.746
chrec2:4524774	215.5	80.8	1.426	-48.606
chrec2:1346457	142.4	39.1	1.876	-48.540
chrec2:1302504	1001.2	683.6	0.561	-48.452
chrec2:3886375	136.3	24.2	2.506	-48.224
chrec2:1827815	136.3	14.8	3.218	-48.225
chrec2:1423228	136.2	10.0	3.778	-48.225
chrec2:4483194	163.9	51.2	1.689	-48.134
chrec2:3392521	203.5	75.4	1.443	-47.895
chrec2:1718286	148.7	43.3	1.791	-47.672
chrec2:2089464	432.6	234.6	0.894	-47.472
chrec2:2717156	224.0	88.1	1.357	-47.466
chrec2:3516210	185.6	63.9	1.550	-47.401
chrec2:2077315	183.0	63.1	1.547	-47.213
chrec2:3151315	136.0	22.3	2.620	-47.147
chrec2:3527446	135.8	32.7	2.067	-47.148
chrec2:66089	135.5	17.0	3.006	-47.148
chrec2:3059746	135.3	31.5	2.112	-47.149
chrec2:1040752	135.3	23.5	2.535	-47.149
chrec2:3106680	135.2	34.3	1.987	-47.150
chrec2:2095486	204.0	76.5	1.427	-47.008
chrec2:2060662	179.1	62.4	1.531	-46.450
chrec2:3472193	146.7	43.1	1.777	-46.405
chrec2:1164009	135.9	37.2	1.879	-46.395
chrec2:425956	194.4	70.7	1.469	-45.967
chrec2:4100217	166.7	55.0	1.609	-45.771
chrec2:3003303	143.7	41.6	1.798	-45.646
chrec2:763117	141.9	40.5	1.819	-45.525
chrec2:100370	178.0	61.8	1.537	-45.302
chrec2:3986267	240.4	102.6	1.238	-45.086
chrec2:236715	152.3	46.6	1.720	-45.083
chrec2:3828446	1738.2	1328.8	0.398	-45.043
chrec2:1691457	134.0	18.5	2.864	-44.999
chrec2:2893445	133.9	14.7	3.195	-44.999
chrec2:4132702	133.8	28.0	2.267	-45.000
chrec2:2645423	133.4	22.5	2.576	-45.000
chrec2:4502242	133.2	33.5	2.003	-45.001
chrec2:3080710	149.5	46.3	1.702	-44.939
chrec2:4163630	203.6	79.3	1.371	-44.421
chrec2:4276868	142.0	41.3	1.791	-44.385
chrec2:3524512	159.0	52.0	1.623	-44.071
chrec2:4523378	222.8	90.9	1.304	-44.017
chrec2:2879754	133.0	15.1	3.148	-43.937
chrec2:2135771	133.0	22.4	2.581	-43.937
chrec2:4314309	132.4	26.9	2.310	-43.938
chrec2:4381145	299.5	143.3	1.074	-43.926
chrec2:2557819	182.8	65.6	1.489	-43.837
chrec2:208640	224.1	93.5	1.271	-43.473
chrec2:102151	162.7	55.0	1.574	-43.421
chrec2:3351276	168.8	57.4	1.566	-43.397
chrec2:3768537	134.4	39.1	1.791	-43.378
chrec2:4039820	763.5	503.0	0.613	-43.366
chrec2:2002582	243.2	106.5	1.202	-43.117
chrec2:3606743	131.9	30.8	2.107	-42.882
chrec2:3024729	131.8	18.8	2.819	-42.883
chrec2:1875224	131.8	27.3	2.282	-42.883
chrec2:2711375	131.8	22.1	2.589	-42.884
chrec2:1386821	131.6	25.4	2.383	-42.884
chrec2:3165471	131.4	21.5	2.621	-42.885
chrec2:3795198	131.2	36.2	1.870	-42.885
chrec2:2760805	131.2	22.0	2.590	-42.886
chrec2:2576994	131.1	15.5	3.091	-42.886
chrec2:1650063	134.0	39.1	1.786	-42.746
chrec2:2012628	147.8	46.8	1.670	-42.651
chrec2:668089	222.3	93.3	1.262	-42.476
chrec2:2032754	359.6	189.8	0.933	-42.462
chrec2:3610790	254.6	115.4	1.152	-42.461
chrec2:1086040	142.0	44.2	1.694	-42.186
chrec2:1994897	638.0	405.6	0.664	-42.128
chrec2:2909579	131.1	37.9	1.801	-41.988
chrec2:2283117	185.6	69.6	1.425	-41.935
chrec2:1481128	130.5	19.6	2.745	-41.842
chrec2:179920	130.5	19.5	2.756	-41.843
chrec2:1729142	130.3	23.9	2.455	-41.843
chrec2:4337326	130.3	19.6	2.744	-41.844
chrec2:2398415	175.3	63.6	1.474	-41.768
chrec2:1401276	544.7	331.6	0.727	-41.679
chrec2:2974898	261.6	121.4	1.118	-41.628
chrec2:2002156	208.2	85.1	1.301	-41.622
chrec2:109583	166.2	58.6	1.514	-41.317
chrec2:2087669	142.3	44.6	1.686	-41.122
chrec2:194829	370.6	199.7	0.903	-41.044
chrec2:3526022	167.2	59.7	1.495	-40.954
chrec2:878390	137.7	43.0	1.689	-40.811
chrec2:4082249	129.7	9.6	3.770	-40.811
chrec2:3741907	129.5	35.5	1.879	-40.811
chrec2:2759304	129.4	23.0	2.504	-40.812
chrec2:2377437	129.4	29.7	2.134	-40.812
chrec2:1295718	129.1	15.7	3.048	-40.813
chrec2:4128152	129.1	12.2	3.413	-40.813
chrec2:372	184.4	71.0	1.388	-40.546
chrec2:1168723	194.4	78.4	1.321	-40.534
chrec2:2401119	226.7	99.2	1.203	-40.479
chrec2:1892225	201.5	81.9	1.308	-40.422
chrec2:2539725	246.5	113.7	1.127	-40.122
chrec2:4600128	128.9	13.5	3.266	-39.790
chrec2:1703559	128.6	26.6	2.285	-39.790
chrec2:1027541	128.6	19.1	2.759	-39.791
chrec2:1968785	128.3	15.4	3.067	-39.791
chrec2:93142	150.0	50.6	1.579	-39.787
chrec2:4262972	186.6	74.4	1.337	-39.631
chrec2:146221	129.1	39.1	1.735	-39.609
chrec2:3402400	192.5	78.3	1.308	-39.503
chrec2:1863392	138.7	45.1	1.632	-39.318
chrec2:2703738	312.8	160.3	0.975	-39.283
chrec2:3514871	148.6	51.3	1.544	-39.207
chrec2:1119036	136.9	44.2	1.641	-39.153
chrec2:2721280	194.4	80.5	1.283	-38.942
chrec2:2939305	172.8	66.1	1.398	-38.921
chrec2:2146632	127.7	29.1	2.143	-38.780
chrec2:871987	127.7	30.7	2.067	-38.781
chrec2:824941	127.6	23.7	2.440	-38.781
chrec2:2994350	127.5	8.0	4.010	-38.782
chrec2:193989	127.5	36.2	1.828	-38.782
chrec2:3907616	127.5	29.9	2.103	-38.783
chrec2:2620164	127.3	25.0	2.358	-38.783
chrec2:3447019	127.3	10.8	3.569	-38.784
chrec2:2975233	138.0	45.1	1.623	-38.725
chrec2:3322628	143.7	47.7	1.602	-38.660
chrec2:2112551	185.2	73.7	1.340	-38.594
chrec2:3177178	210.6	91.4	1.214	-38.562
chrec2:221697	134.9	42.4	1.679	-38.390
chrec2:4154003	363.2	201.0	0.864	-37.906
chrec2:2635485	223.1	99.7	1.172	-37.872
chrec2:1217618	127.0	13.6	3.236	-37.783
chrec2:3702448	126.6	31.4	2.020	-37.783
chrec2:81966	126.6	33.8	1.914	-37.784
chrec2:4421525	126.6	25.7	2.310	-37.784
chrec2:2878365	126.5	24.3	2.390	-37.785
chrec2:1971156	126.4	17.3	2.877	-37.785
chrec2:1176546	126.2	12.0	3.411	-37.786
chrec2:3782808	126.0	34.6	1.875	-37.786
chrec2:71275	138.6	45.6	1.613	-37.717
chrec2:4027443	160.6	60.1	1.428	-37.640
chrec2:2765959	199.8	84.9	1.244	-37.622
chrec2:3627166	183.4	74.0	1.320	-37.564
chrec2:1992713	141.1	47.5	1.582	-37.496
chrec2:3944337	245.0	116.2	1.087	-37.250
chrec2:1074472	125.6	8.2	3.941	-36.796
chrec2:499597	125.3	32.4	1.960	-36.796
chrec2:3901019	125.1	34.9	1.852	-36.797
chrec2:2749679	138.9	47.5	1.558	-36.337
chrec2:2089436	753.8	516.7	0.555	-36.223
chrec2:1873921	141.6	50.2	1.508	-36.151
chrec2:3996321	128.3	41.5	1.637	-35.828
chrec2:1884643	124.8	16.1	2.970	-35.817
